isocode,country,year,rgdpo,pop,rnna,region
FIN,Finland,1964,51600.265625,4.554526920829811,231110.390625,Europe
FIN,Finland,1965,54807.4140625,4.569735116026437,245718.296875,Europe
FIN,Finland,1966,56494.75,4.5868947081139515,259491.1875,Europe
FIN,Finland,1967,58193.5234375,4.611802114575938,271443.375,Europe
FIN,Finland,1968,61352.08984375,4.632554626067403,283095.5,Europe
FIN,Finland,1969,67506.8203125,4.629866979113937,297068.90625,Europe
FIN,Finland,1970,72684.34375,4.612366,316435.5,Europe
FIN,Finland,1971,74131.609375,4.629379999999999,335903.375,Europe
FIN,Finland,1972,79124.9140625,4.651172,356532,Europe
FIN,Finland,1973,84603.203125,4.675456,379169.15625,Europe
FIN,Finland,1974,87689.28125,4.698779,401894.53125,Europe
FIN,Finland,1975,85237.5546875,4.718749,425203.28125,Europe
FIN,Finland,1976,85164.7421875,4.734437,444340.28125,Europe
FIN,Finland,1977,85665.3515625,4.746932,461322.96875,Europe
FIN,Finland,1978,89029.0859375,4.758252,474931.1875,Europe
FIN,Finland,1979,96035.4140625,4.771345,489571,Europe
FIN,Finland,1980,101927.25,4.788243,507521.09375,Europe
FIN,Finland,1981,103646.78125,4.809813,525659.875,Europe
FIN,Finland,1982,104751.0234375,4.8351,545347.125,Europe
FIN,Finland,1983,106291.3515625,4.862178,565823.875,Europe
FIN,Finland,1984,109170.53125,4.888204,585097.125,Europe
FIN,Finland,1985,110105.7109375,4.91122,605592.8125,Europe
FIN,Finland,1986,117056.2578125,4.930340999999999,625804.125,Europe
FIN,Finland,1987,122715.390625,4.9463729999999995,647328.875,Europe
FIN,Finland,1988,132027.28125,4.961087,672440.25,Europe
FIN,Finland,1989,137295.125,4.9771149999999995,701885.0625,Europe
FIN,Finland,1990,137362.796875,4.9962219999999995,727526.3125,Europe
FIN,Finland,1991,125706.765625,5.019125,742722.25,Europe
FIN,Finland,1992,121092.5078125,5.044925,751055.125,Europe
FIN,Finland,1993,120787.65625,5.071789,753728.6875,Europe
FIN,Finland,1994,128848.359375,5.097097,756729.75,Europe
FIN,Finland,1995,144156.3125,5.119005,764227.8125,Europe
FIN,Finland,1996,144044.421875,5.136979,775357.5,Europe
FIN,Finland,1997,156974.546875,5.151746,790533.5,Europe
FIN,Finland,1998,169841.5,5.164242,809771,Europe
FIN,Finland,1999,178332.8125,5.175926,829946.4375,Europe
FIN,Finland,2000,186505.8125,5.1879539999999995,852069.9375,Europe
FIN,Finland,2001,187857.640625,5.200476999999999,873878.875,Europe
FIN,Finland,2002,187059.53125,5.213366,892966,Europe
FIN,Finland,2003,190640.140625,5.227093,912896.125,Europe
FIN,Finland,2004,199610.734375,5.24217,934747.5625,Europe
FIN,Finland,2005,213170.40625,5.258927,957543.0625,Europe
FIN,Finland,2006,217650.234375,5.2774909999999995,980225.0625,Europe
FIN,Finland,2007,236703.1875,5.297739,1008114.4375,Europe
FIN,Finland,2008,245778.21875,5.319449,1034945.5,Europe
FIN,Finland,2009,225346.1875,5.342262,1052343.25,Europe
FIN,Finland,2010,233241.90625,5.365781999999999,1070677,Europe
FIN,Finland,2011,237577.96875,5.390038,1090967,Europe
FIN,Finland,2012,235399.5625,5.41477,1110666.375,Europe
FIN,Finland,2013,225320.1875,5.438981999999999,1127062.5,Europe
FIN,Finland,2014,224687.3125,5.461411,1142203,Europe
FIN,Finland,2015,228346.40625,5.481122,1157447.5,Europe
FIN,Finland,2016,234079.3125,5.497713,1177994.875,Europe
FIN,Finland,2017,241547.703125,5.511371,1201276.375,Europe
FIN,Finland,2018,244091.6875,5.522576,1226581.5,Europe
FIN,Finland,2019,248551.546875,5.532156,1250437.125,Europe
FRA,France,1950,324868.6875,42.54991346993384,2147400.75,Europe
FRA,France,1951,342548.1875,42.89433630216116,2198801.5,Europe
FRA,France,1952,352087.40625,43.21630026138921,2248201.25,Europe
FRA,France,1953,366107.40625,43.52799490761913,2297528,Europe
FRA,France,1954,386715.5625,43.85478811626824,2364218.75,Europe
FRA,France,1955,407777.6875,44.251370659831416,2442440.25,Europe
FRA,France,1956,428428.78125,44.69117212252168,2534366.25,Europe
FRA,France,1957,452271.96875,45.186473686463565,2640623,Europe
FRA,France,1958,466216.03125,45.68840640158677,2758898.25,Europe
FRA,France,1959,479286.65625,46.16360072703008,2868153.5,Europe
FRA,France,1960,519088.40625,46.61930244571931,3011394.5,Europe
FRA,France,1961,544624,47.16372492057085,3155985,Europe
FRA,France,1962,581668.375,48.12511967903129,3316787,Europe
FRA,France,1963,618581.3125,48.83597374104512,3487499.25,Europe
FRA,France,1964,659605.875,49.394349501773306,3685280.75,Europe
FRA,France,1965,690574.625,49.839568122509796,3881235.25,Europe
FRA,France,1966,728002.9375,50.29305563988345,4096382.5,Europe
FRA,France,1967,764380.5625,50.688794496393626,4320084.5,Europe
FRA,France,1968,797234.125,51.0730920402438,4551324,Europe
FRA,France,1969,853973.25,51.50928588182506,4814120,Europe
FRA,France,1970,905887.25,51.957738,5084455,Europe
FRA,France,1971,959781.25,52.371342,5367814,Europe
FRA,France,1972,1010713.75,52.793138,5658841.5,Europe
FRA,France,1973,1083912.875,53.207733999999995,5963602.5,Europe
FRA,France,1974,1135803,53.592233,6263353,Europe
FRA,France,1975,1131990.125,53.93139,6519771.5,Europe
FRA,France,1976,1187701.5,54.220022,6771663,Europe
FRA,France,1977,1237459.25,54.467701999999996,7004840.5,Europe
FRA,France,1978,1295256.25,54.691851,7240844.5,Europe
FRA,France,1979,1350101.5,54.917117999999995,7480059.5,Europe
FRA,France,1980,1377955.5,55.161527,7723488.5,Europe
FRA,France,1981,1350791.625,55.430296,7949945,Europe
FRA,France,1982,1348468.625,55.718933,8160763,Europe
FRA,France,1983,1329259.5,56.02377,8347086,Europe
FRA,France,1984,1315406.5,56.337666,8521468,Europe
FRA,France,1985,1294101,56.654695999999994,8698795,Europe
FRA,France,1986,1365869.875,56.976122999999994,8887169,Europe
FRA,France,1987,1406153.625,57.302662999999995,9092141,Europe
FRA,France,1988,1477762.25,57.627105,9331721,Europe
FRA,France,1989,1532214.375,57.940211999999995,9600979,Europe
FRA,France,1990,1581094.75,58.235696999999995,9881229,Europe
FRA,France,1991,1586835.25,58.512369,10141223,Europe
FRA,France,1992,1615930,58.773365,10378971,Europe
FRA,France,1993,1612599,59.022518999999996,10569411,Europe
FRA,France,1994,1645412.25,59.265653,10762340,Europe
FRA,France,1995,1682645,59.508483999999996,10953105,Europe
FRA,France,1996,1720381.5,59.748767,11140189,Europe
FRA,France,1997,1819024.125,59.988873,11323192,Europe
FRA,France,1998,1921072.875,60.244336999999994,11534435,Europe
FRA,France,1999,2011288.125,60.535179,11779616,Europe
FRA,France,2000,2128715.25,60.874356999999996,12052053,Europe
FRA,France,2001,2185648.25,61.269223,12322481,Europe
FRA,France,2002,2197271.75,61.712083,12568634,Europe
FRA,France,2003,2144133.75,62.182111,12813933,Europe
FRA,France,2004,2188098.25,62.649663999999994,13072357,Europe
FRA,France,2005,2372596.75,63.092887999999995,13341555,Europe
FRA,France,2006,2432615.5,63.503046999999995,13627169,Europe
FRA,France,2007,2546277.75,63.884679,13941623,Europe
FRA,France,2008,2568574.25,64.245428,14244773,Europe
FRA,France,2009,2487517.5,64.598474,14461299,Europe
FRA,France,2010,2591608.5,64.952503,14687638,Europe
FRA,France,2011,2665867.25,65.310392,14921119,Europe
FRA,France,2012,2701083,65.665818,15147027,Europe
FRA,France,2013,2675257,66.007876,15357736,Europe
FRA,France,2014,2680612.5,66.32139,15560292,Europe
FRA,France,2015,2730343.75,66.59631499999999,15760554,Europe
FRA,France,2016,2765765.25,66.828164,15971412,Europe
FRA,France,2017,2869816.5,67.02241099999999,16207717,Europe
FRA,France,2018,2902140.75,67.19102699999999,16456631,Europe
FRA,France,2019,2946958.25,67.351247,16726649,Europe
GBR,United Kingdom,1950,523645.375,50.074245380434384,1619237.75,Europe
GBR,United Kingdom,1951,540520.25,50.237075851706386,1728060.75,Europe
GBR,United Kingdom,1952,538868.625,50.376927906367804,1795796.375,Europe
GBR,United Kingdom,1953,566292.6875,50.53975456695712,1878175.75,Europe
GBR,United Kingdom,1954,587976.5625,50.711574438690874,1962946.25,Europe
GBR,United Kingdom,1955,611781.8125,50.89238371088638,2065067,Europe
GBR,United Kingdom,1956,624797.1875,51.130132203810795,2163178,Europe
GBR,United Kingdom,1957,637094.25,51.3758755090153,2263838,Europe
GBR,United Kingdom,1958,639945.375,51.5976419987449,2349770,Europe
GBR,United Kingdom,1959,662077.75,51.90132292354265,2449120,Europe
GBR,United Kingdom,1960,694652.375,52.316885492069545,2580788.25,Europe
GBR,United Kingdom,1961,712287.875,52.75142526038429,2712982.5,Europe
GBR,United Kingdom,1962,721434.6875,53.23591545737756,2826336,Europe
GBR,United Kingdom,1963,749405.625,53.56856519197194,2945149,Europe
GBR,United Kingdom,1964,794482.8125,53.934181142503,3130285.25,Europe
GBR,United Kingdom,1965,815405.4375,54.292800679618296,3306248.25,Europe
GBR,United Kingdom,1966,832909.75,54.585495406225625,3471607.75,Europe
GBR,United Kingdom,1967,852445.6875,54.901160928078156,3653941.5,Europe
GBR,United Kingdom,1968,887278.6875,55.15589363374443,3856676.25,Europe
GBR,United Kingdom,1969,904690.875,55.40263152713059,4046189,Europe
GBR,United Kingdom,1970,928294.75,55.573453,4227484,Europe
GBR,United Kingdom,1971,942993.875,55.748531,4407585,Europe
GBR,United Kingdom,1972,973481.75,55.892418,4577447.5,Europe
GBR,United Kingdom,1973,1040706.0625,56.006296,4766246,Europe
GBR,United Kingdom,1974,1007688.875,56.092065999999996,4936887,Europe
GBR,United Kingdom,1975,989252.5625,56.152333,5090930,Europe
GBR,United Kingdom,1976,1039064.25,56.188348,5246908,Europe
GBR,United Kingdom,1977,1088997.75,56.203595,5388120.5,Europe
GBR,United Kingdom,1978,1163161.75,56.205912999999995,5533850.5,Europe
GBR,United Kingdom,1979,1229293.25,56.205082999999995,5682264,Europe
GBR,United Kingdom,1980,1246676.5,56.209171,5801163.5,Europe
GBR,United Kingdom,1981,1220936.75,56.220735,5878170,Europe
GBR,United Kingdom,1982,1222761.375,56.241412,5979037,Europe
GBR,United Kingdom,1983,1250671.125,56.276798,6099056.5,Europe
GBR,United Kingdom,1984,1266116.875,56.332901,6256941,Europe
GBR,United Kingdom,1985,1287015.5,56.413553,6426020.5,Europe
GBR,United Kingdom,1986,1301847.875,56.522503,6596319,Europe
GBR,United Kingdom,1987,1359725.25,56.658269999999995,6806586,Europe
GBR,United Kingdom,1988,1408895.25,56.812757,7087939,Europe
GBR,United Kingdom,1989,1430370.25,56.974297,7390801.5,Europe
GBR,United Kingdom,1990,1445536.75,57.134391,7647216,Europe
GBR,United Kingdom,1991,1401682.75,57.290785,7835370.5,Europe
GBR,United Kingdom,1992,1399794.875,57.446037,8027692.5,Europe
GBR,United Kingdom,1993,1438639.75,57.602284,8219691,Europe
GBR,United Kingdom,1994,1479402.125,57.763377999999996,8452176,Europe
GBR,United Kingdom,1995,1626361,57.932452999999995,8693445,Europe
GBR,United Kingdom,1996,1724950,58.113557,8959383,Europe
GBR,United Kingdom,1997,1829166.375,58.307313,9163011,Europe
GBR,United Kingdom,1998,1879454.625,58.509974,9404180,Europe
GBR,United Kingdom,1999,1958917.875,58.715854,9640411,Europe
GBR,United Kingdom,2000,2075158.75,58.923308999999996,9890288,Europe
GBR,United Kingdom,2001,2121908.25,59.124288,10140705,Europe
GBR,United Kingdom,2002,2123617,59.326294,10387785,Europe
GBR,United Kingdom,2003,2166739.25,59.561431999999996,10635793,Europe
GBR,United Kingdom,2004,2220801.25,59.872752999999996,10881525,Europe
GBR,United Kingdom,2005,2377112.25,60.287954,11144025,Europe
GBR,United Kingdom,2006,2415816.25,60.821355999999994,11415205,Europe
GBR,United Kingdom,2007,2412173.5,61.455161999999994,11698124,Europe
GBR,United Kingdom,2008,2496842.75,62.145097,11934048,Europe
GBR,United Kingdom,2009,2321851.75,62.828616,12079841,Europe
GBR,United Kingdom,2010,2481864.75,63.459807999999995,12244237,Europe
GBR,United Kingdom,2011,2517183.5,64.021919,12393157,Europe
GBR,United Kingdom,2012,2585394.25,64.525312,12549945,Europe
GBR,United Kingdom,2013,2685292,64.98401799999999,12724573,Europe
GBR,United Kingdom,2014,2700870.5,65.423047,12936150,Europe
GBR,United Kingdom,2015,2807567.5,65.860146,13176753,Europe
GBR,United Kingdom,2016,2827233.5,66.297944,13438341,Europe
GBR,United Kingdom,2017,2942276.25,66.72746099999999,13706323,Europe
GBR,United Kingdom,2018,2974124.5,67.141684,13962962,Europe
GBR,United Kingdom,2019,2989895.5,67.530172,14219198,Europe
GRC,Greece,1950,NA,NA,NA,Europe
GRC,Greece,1951,28382.45703125,7.534016794434715,395773.53125,Europe
GRC,Greece,1952,27776.455078125,7.619588577313317,387206.625,Europe
GRC,Greece,1953,31562.30078125,7.702200909126484,382238.0625,Europe
GRC,Greece,1954,32225.15625,7.777396524870592,375471.5625,Europe
GRC,Greece,1955,34448.26171875,7.848462346224291,371343.53125,Europe
GRC,Greece,1956,37509.41015625,7.912974526855369,370143.15625,Europe
GRC,Greece,1957,40426.3046875,7.977221724092115,370725.9375,Europe
GRC,Greece,1958,42421.1328125,8.053002276584353,373662.03125,Europe
GRC,Greece,1959,44114.2578125,8.1367849517224915,378333.96875,Europe
GRC,Greece,1960,44976.6484375,8.205010658503946,385342.5,Europe
GRC,Greece,1961,51181.0078125,8.27461766170267,399744.34375,Europe
GRC,Greece,1962,50332.3046875,8.324062435496383,411889,Europe
GRC,Greece,1963,56826.08203125,8.35499313901154,432052.125,Europe
GRC,Greece,1964,60928.234375,8.385345013551843,456077.9375,Europe
GRC,Greece,1965,67527.59375,8.424662159600429,486539.21875,Europe
GRC,Greece,1966,72821.421875,8.487049774789705,515623.53125,Europe
GRC,Greece,1967,76522.28125,8.588328871213266,544459.25,Europe
GRC,Greece,1968,81596.9609375,8.612294833881618,577601.4375,Europe
GRC,Greece,1969,90865.953125,8.643824099177595,621896.8125,Europe
GRC,Greece,1970,99292.140625,8.663571,669409.8125,Europe
GRC,Greece,1971,107107.8671875,8.716873,723074.3125,Europe
GRC,Greece,1972,117832.921875,8.774514,793073.1875,Europe
GRC,Greece,1973,126495.140625,8.840315,866084.875,Europe
GRC,Greece,1974,118751.2421875,8.919243999999999,904259.75,Europe
GRC,Greece,1975,125681.328125,9.014085,948485.25,Europe
GRC,Greece,1976,133812.859375,9.127049,996357.0625,Europe
GRC,Greece,1977,136359.28125,9.254978,1052458.375,Europe
GRC,Greece,1978,146023.390625,9.388728,1118018,Europe
GRC,Greece,1979,149153.40625,9.515746,1186592.625,Europe
GRC,Greece,1980,151922.53125,9.627002,1238391.75,Europe
GRC,Greece,1981,152191.125,9.719840999999999,1280919.125,Europe
GRC,Greece,1982,147360.828125,9.796828999999999,1319809.75,Europe
GRC,Greece,1983,145494.203125,9.860738999999999,1362370.25,Europe
GRC,Greece,1984,148956.21875,9.916482,1391463.5,Europe
GRC,Greece,1985,154543.28125,9.968238,1425736.25,Europe
GRC,Greece,1986,160981.109375,10.015119,1459384,Europe
GRC,Greece,1987,159643.96875,10.057297,1488737.625,Europe
GRC,Greece,1988,171204.875,10.101352,1519409.875,Europe
GRC,Greece,1989,179566.640625,10.155723,1553375.25,Europe
GRC,Greece,1990,181550.15625,10.225992,1589163.75,Europe
GRC,Greece,1991,192950.890625,10.315107,1626445.75,Europe
GRC,Greece,1992,196230.21875,10.420236,1659745.25,Europe
GRC,Greece,1993,200895.09375,10.533814999999999,1688573.5,Europe
GRC,Greece,1994,211749.578125,10.644948999999999,1713829.25,Europe
GRC,Greece,1995,219416.640625,10.745503,1740667.75,Europe
GRC,Greece,1996,226501.109375,10.832141,1772264.625,Europe
GRC,Greece,1997,247353.0625,10.906257,1804503.125,Europe
GRC,Greece,1998,261940.765625,10.970120999999999,1851320.75,Europe
GRC,Greece,1999,267494.65625,11.027899999999999,1901424.625,Europe
GRC,Greece,2000,281011.96875,11.082104,1950916,Europe
GRC,Greece,2001,291715.15625,11.134457,2002580.25,Europe
GRC,Greece,2002,303662.78125,11.182305,2049998.875,Europe
GRC,Greece,2003,305441.6875,11.218884,2109743.25,Europe
GRC,Greece,2004,319653.59375,11.234992,2169116,Europe
GRC,Greece,2005,326492.3125,11.224791,2211402.75,Europe
GRC,Greece,2006,351992.5,11.185227999999999,2272128.5,Europe
GRC,Greece,2007,352220.4375,11.120358,2348542.75,Europe
GRC,Greece,2008,362663.5,11.040308999999999,2409200.5,Europe
GRC,Greece,2009,350892.5,10.959272,2447700,Europe
GRC,Greece,2010,324407.4375,10.887637,2461731.5,Europe
GRC,Greece,2011,294014.78125,10.829079,2451916,Europe
GRC,Greece,2012,281534.375,10.781125,2429524.5,Europe
GRC,Greece,2013,281881.125,10.740499999999999,2406968.75,Europe
GRC,Greece,2014,278412.3125,10.701456,2385307.5,Europe
GRC,Greece,2015,280679.0625,10.659749999999999,2365268.25,Europe
GRC,Greece,2016,274068.90625,10.615185,2347956,Europe
GRC,Greece,2017,279853.40625,10.56945,2336321.75,Europe
GRC,Greece,2018,279920.59375,10.522245999999999,2321537.25,Europe
GRC,Greece,2019,284893.625,10.473455,2304946,Europe
HRV,Croatia,1950,NA,NA,NA,Europe
HRV,Croatia,1951,NA,NA,NA,Europe
HRV,Croatia,1952,NA,NA,NA,Europe
HRV,Croatia,1953,NA,NA,NA,Europe
HRV,Croatia,1954,NA,NA,NA,Europe
HRV,Croatia,1955,NA,NA,NA,Europe
HRV,Croatia,1956,NA,NA,NA,Europe
HRV,Croatia,1957,NA,NA,NA,Europe
HRV,Croatia,1958,NA,NA,NA,Europe
HRV,Croatia,1959,NA,NA,NA,Europe
HRV,Croatia,1960,NA,NA,NA,Europe
HRV,Croatia,1961,NA,NA,NA,Europe
HRV,Croatia,1962,NA,NA,NA,Europe
HRV,Croatia,1963,NA,NA,NA,Europe
HRV,Croatia,1964,NA,NA,NA,Europe
HRV,Croatia,1965,NA,NA,NA,Europe
HRV,Croatia,1966,NA,NA,NA,Europe
HRV,Croatia,1967,NA,NA,NA,Europe
HRV,Croatia,1968,NA,NA,NA,Europe
HRV,Croatia,1969,NA,NA,NA,Europe
HRV,Croatia,1970,NA,NA,NA,Europe
HRV,Croatia,1971,NA,NA,NA,Europe
HRV,Croatia,1972,NA,NA,NA,Europe
HRV,Croatia,1973,NA,NA,NA,Europe
HRV,Croatia,1974,NA,NA,NA,Europe
HRV,Croatia,1975,NA,NA,NA,Europe
HRV,Croatia,1976,NA,NA,NA,Europe
HRV,Croatia,1977,NA,NA,NA,Europe
HRV,Croatia,1978,NA,NA,NA,Europe
HRV,Croatia,1979,NA,NA,NA,Europe
HRV,Croatia,1980,NA,NA,NA,Europe
HRV,Croatia,1981,NA,NA,NA,Europe
HRV,Croatia,1982,NA,NA,NA,Europe
HRV,Croatia,1983,NA,NA,NA,Europe
HRV,Croatia,1984,NA,NA,NA,Europe
HRV,Croatia,1985,NA,NA,NA,Europe
HRV,Croatia,1986,NA,NA,NA,Europe
HRV,Croatia,1987,NA,NA,NA,Europe
HRV,Croatia,1988,NA,NA,NA,Europe
HRV,Croatia,1989,NA,NA,NA,Europe
HRV,Croatia,1990,65532.15234375,4.776374,322297.75,Europe
HRV,Croatia,1991,51880.953125,4.760003,319982.1875,Europe
HRV,Croatia,1992,45309.37109375,4.732862,317083.3125,Europe
HRV,Croatia,1993,42015.17578125,4.697538,314647.21875,Europe
HRV,Croatia,1994,45113.453125,4.6578029999999995,312622.21875,Europe
HRV,Croatia,1995,47557.9140625,4.616766,312705.5625,Europe
HRV,Croatia,1996,49119.5546875,4.574888,316801.6875,Europe
HRV,Croatia,1997,53162.98828125,4.532401,324539.5625,Europe
HRV,Croatia,1998,54498.95703125,4.491906999999999,332322.625,Europe
HRV,Croatia,1999,55548.44140625,4.456437,339195.75,Europe
HRV,Croatia,2000,59457.61328125,4.428075,345056.875,Europe
HRV,Croatia,2001,62203.1328125,4.408075,351645.1875,Europe
HRV,Croatia,2002,66871.96875,4.395799,360448.53125,Europe
HRV,Croatia,2003,71193.3125,4.388895,373833.5625,Europe
HRV,Croatia,2004,73213.4453125,4.383882,387740.5625,Europe
HRV,Croatia,2005,79473.25,4.378058,401870.25,Europe
HRV,Croatia,2006,86991.078125,4.3707769999999995,418176.53125,Europe
HRV,Croatia,2007,94002.2109375,4.362426,435760.90625,Europe
HRV,Croatia,2008,99729.6640625,4.3526359999999995,455347.5625,Europe
HRV,Croatia,2009,94669.578125,4.341264,468076.375,Europe
HRV,Croatia,2010,93659.1328125,4.328164999999999,475258.59375,Europe
HRV,Croatia,2011,96750.9609375,4.313099,481505.46875,Europe
HRV,Croatia,2012,96832.2421875,4.295878,486679.25,Europe
HRV,Croatia,2013,92100.046875,4.276598,492060.5625,Europe
HRV,Croatia,2014,91397.875,4.2555119999999995,496533.8125,Europe
HRV,Croatia,2015,95440.5703125,4.232874,501830.78125,Europe
HRV,Croatia,2016,98176.5625,4.208602,508540.71875,Europe
HRV,Croatia,2017,106076,4.182856999999999,516122.34375,Europe
HRV,Croatia,2018,104344.6328125,4.1564049999999995,524323.4375,Europe
HRV,Croatia,2019,107392.0390625,4.130304,534133.9375,Europe
HUN,Hungary,1950,NA,NA,NA,Europe
HUN,Hungary,1951,NA,NA,NA,Europe
HUN,Hungary,1952,NA,NA,NA,Europe
HUN,Hungary,1953,NA,NA,NA,Europe
HUN,Hungary,1954,NA,NA,NA,Europe
HUN,Hungary,1955,NA,NA,NA,Europe
HUN,Hungary,1956,NA,NA,NA,Europe
HUN,Hungary,1957,NA,NA,NA,Europe
HUN,Hungary,1958,NA,NA,NA,Europe
HUN,Hungary,1959,NA,NA,NA,Europe
HUN,Hungary,1960,NA,NA,NA,Europe
HUN,Hungary,1961,NA,NA,NA,Europe
HUN,Hungary,1962,NA,NA,NA,Europe
HUN,Hungary,1963,NA,NA,NA,Europe
HUN,Hungary,1964,NA,NA,NA,Europe
HUN,Hungary,1965,NA,NA,NA,Europe
HUN,Hungary,1966,NA,NA,NA,Europe
HUN,Hungary,1967,NA,NA,NA,Europe
HUN,Hungary,1968,NA,NA,NA,Europe
HUN,Hungary,1969,NA,NA,NA,Europe
HUN,Hungary,1970,61977.79296875,10.366105,264960.90625,Europe
HUN,Hungary,1971,66306.1796875,10.398169,292100.53125,Europe
HUN,Hungary,1972,68024.203125,10.426086,316554.15625,Europe
HUN,Hungary,1973,71018.6796875,10.453655,340340.59375,Europe
HUN,Hungary,1974,74644.671875,10.486182999999999,366926.1875,Europe
HUN,Hungary,1975,78006.0078125,10.526779999999999,396781.625,Europe
HUN,Hungary,1976,85517.5078125,10.577950999999999,424577.03125,Europe
HUN,Hungary,1977,95981.3515625,10.636562,456782.8125,Europe
HUN,Hungary,1978,107870.5859375,10.693323,489812.9375,Europe
HUN,Hungary,1979,116337.484375,10.735502,521105.78125,Europe
HUN,Hungary,1980,126325.125,10.754285999999999,547018.125,Europe
HUN,Hungary,1981,128033.3125,10.746481,569271.125,Europe
HUN,Hungary,1982,128910.0390625,10.715847,589707.9375,Europe
HUN,Hungary,1983,127264.8828125,10.669205999999999,607668,Europe
HUN,Hungary,1984,128016.7421875,10.616743999999999,623267.25,Europe
HUN,Hungary,1985,127370.7578125,10.566322999999999,637034.5625,Europe
HUN,Hungary,1986,133639.15625,10.519290999999999,653709.1875,Europe
HUN,Hungary,1987,142497.46875,10.474548,674761,Europe
HUN,Hungary,1988,143648.640625,10.434543,689670.8125,Europe
HUN,Hungary,1989,147706.34375,10.401614,707708.125,Europe
HUN,Hungary,1990,147425.90625,10.377137,721124.8125,Europe
HUN,Hungary,1991,133741.6875,10.363049,729120.1875,Europe
HUN,Hungary,1992,134088.984375,10.358619,736162.9375,Europe
HUN,Hungary,1993,142807.515625,10.359066,744216.625,Europe
HUN,Hungary,1994,149608.71875,10.357591,757965.1875,Europe
HUN,Hungary,1995,151671.09375,10.349302,769423.5625,Europe
HUN,Hungary,1996,155742.953125,10.332453,783186.25,Europe
HUN,Hungary,1997,154756.796875,10.30848,800606.125,Europe
HUN,Hungary,1998,155203.015625,10.279601999999999,823297.8125,Europe
HUN,Hungary,1999,158094.234375,10.249416,848713.3125,Europe
HUN,Hungary,2000,169189.09375,10.220507,876055.1875,Europe
HUN,Hungary,2001,178936.125,10.193449,902917.625,Europe
HUN,Hungary,2002,188578.796875,10.167283,932681.6875,Europe
HUN,Hungary,2003,195194.296875,10.141342,961146.1875,Europe
HUN,Hungary,2004,192938.703125,10.11448,993342.3125,Europe
HUN,Hungary,2005,213748.796875,10.085937,1026284.125,Europe
HUN,Hungary,2006,213627.03125,10.055653,1057875.875,Europe
HUN,Hungary,2007,214849.609375,10.024149,1090315.625,Europe
HUN,Hungary,2008,232411.359375,9.991867,1120921.625,Europe
HUN,Hungary,2009,223814.203125,9.959439,1142813.875,Europe
HUN,Hungary,2010,236413.09375,9.92737,1156943.375,Europe
HUN,Hungary,2011,241607.953125,9.895679999999999,1169552.125,Europe
HUN,Hungary,2012,238506.25,9.864358,1179745.625,Europe
HUN,Hungary,2013,238943.671875,9.833923,1195436,Europe
HUN,Hungary,2014,244114.28125,9.804991,1218304.25,Europe
HUN,Hungary,2015,247172.90625,9.777923,1243318.75,Europe
HUN,Hungary,2016,247402.421875,9.752975,1257656.75,Europe
HUN,Hungary,2017,261819.46875,9.729823,1284190.25,Europe
HUN,Hungary,2018,270981.65625,9.707499,1321652.875,Europe
HUN,Hungary,2019,283145.15625,9.684679,1367535.75,Europe
IRL,Ireland,1950,15888.3115234375,2.921156490306309,64127.953125,Europe
IRL,Ireland,1951,16082.861328125,2.9175019296905607,69715.2578125,Europe
IRL,Ireland,1952,16700.966796875,2.9104480729836775,73425.6015625,Europe
IRL,Ireland,1953,17078.025390625,2.9056713826805356,77656.296875,Europe
IRL,Ireland,1954,17292.78515625,2.8952784027354657,81116.46875,Europe
IRL,Ireland,1955,17703.337890625,2.8749338671337465,85796.1796875,Europe
IRL,Ireland,1956,17495.466796875,2.8543488751704436,88265.6640625,Europe
IRL,Ireland,1957,17412.7421875,2.8375566533445036,89395.046875,Europe
IRL,Ireland,1958,17109.248046875,2.811235731183997,90318.546875,Europe
IRL,Ireland,1959,17810.45703125,2.8028745252267404,93846.9765625,Europe
IRL,Ireland,1960,18698.357421875,2.791989585198781,96714.2578125,Europe
IRL,Ireland,1961,19557.767578125,2.778483130214078,100596.28125,Europe
IRL,Ireland,1962,20047.818359375,2.7900177490137077,105437.09375,Europe
IRL,Ireland,1963,20977.1875,2.809735170663612,111097.46875,Europe
IRL,Ireland,1964,21611.76171875,2.8235375538587104,117622.9921875,Europe
IRL,Ireland,1965,21925.669921875,2.835367865818528,125026.9375,Europe
IRL,Ireland,1966,22281.962890625,2.8432549755086143,130964.7578125,Europe
IRL,Ireland,1967,23618.990234375,2.8591274458752394,137125.09375,Europe
IRL,Ireland,1968,25439.865234375,2.871352172082114,145287.796875,Europe
IRL,Ireland,1969,26681.33984375,2.8842672407464396,156367.703125,Europe
IRL,Ireland,1970,27086.568359375,2.9084209999999997,166434.65625,Europe
IRL,Ireland,1971,28017.888671875,2.944088,177592.890625,Europe
IRL,Ireland,1972,30187.345703125,2.986566,189666.765625,Europe
IRL,Ireland,1973,31937.984375,3.034319,204534.421875,Europe
IRL,Ireland,1974,32746.623046875,3.085156,215425.265625,Europe
IRL,Ireland,1975,34330.62109375,3.1371759999999997,224905.046875,Europe
IRL,Ireland,1976,35866.09765625,3.1898649999999997,236965.5,Europe
IRL,Ireland,1977,39447.48046875,3.242768,249292.203125,Europe
IRL,Ireland,1978,43227.74609375,3.294161,265906.59375,Europe
IRL,Ireland,1979,45533.5625,3.342005,285560.59375,Europe
